"Gene","Contrast","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"RAB8A","ZIKV_positive_vs_ZIKV_negative",21.2064447898031,-1.2263402289933,0.256570306845689,9.19411872701192e-08,3.33319177511671e-06
"GTPBP2","ZIKV_positive_vs_ZIKV_negative",16.7492403260033,-1.43339031013972,0.305819665486854,9.15471398695415e-08,3.33319177511671e-06
"TRIM34","ZIKV_positive_vs_ZIKV_negative",6.49906048936406,-2.98711019617905,0.684389781078858,9.30735484132737e-08,3.35847635909953e-06
"ANO7L1","ZIKV_positive_vs_ZIKV_negative",2.94934454338018,-4.59850096103524,1.00295594427652,9.55206388093653e-08,3.43074592039962e-06
"IRF9","ZIKV_positive_vs_ZIKV_negative",19.0631578989532,-1.25723200502081,0.265055253565562,1.04420092550631e-07,3.73301830868508e-06
"RP4-753P9.3","ZIKV_positive_vs_ZIKV_negative",11.3755895932158,-1.94406492501075,0.453734064822285,1.1308697249267e-07,4.02422857874837e-06
"PARP10","ZIKV_positive_vs_ZIKV_negative",22.0394856400988,-1.35279055435648,0.290173004158521,1.2610976390792e-07,4.46706237108695e-06
"ANPEP","ZIKV_positive_vs_ZIKV_negative",69.3777523750355,-1.2388718160121,0.263964986118988,1.34510052670682e-07,4.74286130923746e-06
"APOL3","ZIKV_positive_vs_ZIKV_negative",35.5668993974834,-1.67291215461333,0.379561921759008,1.46298141611199e-07,5.13506477055309e-06
"LMO2","ZIKV_positive_vs_ZIKV_negative",5.98563245938012,-3.67681186500891,0.829462728184244,1.56558447251227e-07,5.47033633336639e-06
"FAM46A","ZIKV_positive_vs_ZIKV_negative",10.8280543896542,-1.68236756638516,0.383867922478671,1.57971993009724e-07,5.49486364874363e-06
"CYTIP","ZIKV_positive_vs_ZIKV_negative",8.34315650227314,-2.63174687357097,0.644759124184383,1.99234072105664e-07,6.8990381381163e-06
"WDFY1","ZIKV_positive_vs_ZIKV_negative",22.9536851960328,-1.17756529157007,0.255031527879389,2.01648513000013e-07,6.95147239904509e-06
"KLHL24","ZIKV_positive_vs_ZIKV_negative",17.827926586968,1.34172229813114,0.295028975480004,2.14423761185058e-07,7.35902348387118e-06
"NCF1","ZIKV_positive_vs_ZIKV_negative",53.226651766948,-1.75492551305145,0.412591810512945,2.18470641907522e-07,7.4647358265924e-06
"AC007283.5","ZIKV_positive_vs_ZIKV_negative",19.1459373115029,-1.31027467585876,0.288466161506,2.34350523396193e-07,7.97204732011189e-06
