miRTarBase ID,miRNA,Species (miRNA),Target Gene,Target Gene (Entrez ID),Species (Target Gene),Experiments,Support Type,References (PMID)
MIRT2012834,hsa-miR-3120-5p,hsa,HSPA12A,259217.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2012854,hsa-miR-4498,hsa,HSPA12A,259217.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2012885,hsa-miR-409-3p,hsa,HSPA14,51182.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1056181,hsa-miR-3135b,hsa,HSPA5,3309.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1056208,hsa-miR-4498,hsa,HSPA5,3309.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1056379,hsa-miR-885-5p,hsa,HSPA9,3313.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1056402,hsa-miR-654-5p,hsa,HSPB1,3315.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1056500,hsa-miR-3135b,hsa,HSPB8,26353.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2012977,hsa-miR-4511,hsa,HSPB8,26353.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1549703,hsa-miR-4498,hsa,HTR3A,3359.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2013160,hsa-miR-1262,hsa,HUNK,30811.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2013219,hsa-miR-654-5p,hsa,HUNK,30811.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1057625,hsa-miR-1262,hsa,HUS1,3364.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1057661,hsa-miR-654-5p,hsa,HUS1,3364.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1057671,hsa-miR-2355-5p,hsa,HUWE1,10075.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2013268,hsa-miR-3125,hsa,HUWE1,10075.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2013292,hsa-miR-2355-3p,hsa,HYAL2,8692.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2013293,hsa-miR-324-3p,hsa,HYAL2,8692.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2013304,hsa-miR-4677-5p,hsa,HYLS1,219844.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1057934,hsa-miR-3120-5p,hsa,HYOU1,10525.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1057935,hsa-miR-3125,hsa,HYOU1,10525.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1057959,hsa-miR-4498,hsa,HYOU1,10525.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1057915,hsa-miR-654-5p,hsa,HYOU1,10525.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2013391,hsa-miR-324-3p,hsa,IBA57,200205.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2013506,hsa-miR-3135b,hsa,ICA1L,130026.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2013553,hsa-miR-3135b,hsa,ICAM4,3386.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1058583,hsa-miR-361-3p,hsa,ICAM4,3386.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2013636,hsa-miR-324-3p,hsa,ICMT,23463.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2013659,hsa-miR-4677-5p,hsa,ICMT,23463.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2013693,hsa-miR-654-5p,hsa,ICMT,23463.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2013744,hsa-miR-4498,hsa,ICOSLG,23308.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2013788,hsa-miR-140-3p,hsa,IDE,3416.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2013790,hsa-miR-3120-5p,hsa,IDE,3416.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1059347,hsa-miR-140-3p,hsa,IDI1,3422.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1059742,hsa-miR-2355-5p,hsa,IER2,9592.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1059828,hsa-miR-3135b,hsa,IER3,8870.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2013942,hsa-miR-361-3p,hsa,IER3,8870.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1059855,hsa-miR-4498,hsa,IER3,8870.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2013999,hsa-miR-3120-5p,hsa,IER5,51278.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2014001,hsa-miR-3125,hsa,IER5,51278.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2014005,hsa-miR-324-3p,hsa,IER5,51278.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2014041,hsa-miR-885-5p,hsa,IER5,51278.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2014046,hsa-miR-140-3p,hsa,IER5L,389792.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2014054,hsa-miR-324-3p,hsa,IER5L,389792.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2014056,hsa-miR-361-3p,hsa,IER5L,389792.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1060344,hsa-miR-3135b,hsa,IFIT3,3437.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2014146,hsa-miR-4498,hsa,IFITM10,402778.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1060591,hsa-miR-491-5p,hsa,IFITM2,10581.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2014178,hsa-miR-140-3p,hsa,IFNAR1,3454.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1060692,hsa-miR-3135b,hsa,IFNAR1,3454.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1060735,hsa-miR-4511,hsa,IFNAR1,3454.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1060916,hsa-miR-140-3p,hsa,IFRD1,3475.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1061190,hsa-miR-2355-5p,hsa,IGDCC3,9543.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2014367,hsa-miR-140-3p,hsa,IGF1R,3480.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1061478,hsa-miR-3120-5p,hsa,IGF1R,3480.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2014399,hsa-miR-3135b,hsa,IGF1R,3480.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1061533,hsa-miR-361-3p,hsa,IGF1R,3480.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1061593,hsa-miR-409-3p,hsa,IGF1R,3480.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1061645,hsa-miR-4470,hsa,IGF1R,3480.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2014483,hsa-miR-4498,hsa,IGF1R,3480.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1061674,hsa-miR-4677-5p,hsa,IGF1R,3480.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2014530,hsa-miR-4746-5p,hsa,IGF1R,3480.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2014613,hsa-miR-324-3p,hsa,IGF2BP1,10642.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2014616,hsa-miR-361-3p,hsa,IGF2BP1,10642.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2014635,hsa-miR-4498,hsa,IGF2BP1,10642.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1061965,hsa-miR-654-5p,hsa,IGF2BP1,10642.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2014655,hsa-miR-361-3p,hsa,IGF2R,3482.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1549966,hsa-miR-3125,hsa,IGFBP4,3487.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1062311,hsa-miR-491-5p,hsa,IGFBP5,3488.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1062835,hsa-miR-3135b,hsa,IGSF9B,22997.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2014837,hsa-miR-3135b,hsa,IKBIP,121457.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1062941,hsa-miR-324-3p,hsa,IKBIP,121457.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2014894,hsa-miR-28-5p,hsa,IKBKB,3551.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1062992,hsa-miR-3125,hsa,IKBKB,3551.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2014907,hsa-miR-409-3p,hsa,IKZF1,10320.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1063437,hsa-miR-3135b,hsa,IL10,3586.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1063521,hsa-miR-3135b,hsa,IL10RB,3588.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2015018,hsa-miR-576-3p,hsa,IL10RB,3588.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2015053,hsa-miR-2355-3p,hsa,IL13RA1,3597.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2015056,hsa-miR-28-5p,hsa,IL13RA1,3597.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2015082,hsa-miR-4677-5p,hsa,IL13RA1,3597.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1063896,hsa-miR-4498,hsa,IL17RA,23765.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2015179,hsa-miR-4677-5p,hsa,IL17RA,23765.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2015240,hsa-miR-654-5p,hsa,IL17RD,54756.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2015244,hsa-miR-361-3p,hsa,IL17RE,132014.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2015248,hsa-miR-361-3p,hsa,IL17REL,400935.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2015301,hsa-miR-3125,hsa,IL1RAPL2,26280.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1064623,hsa-miR-3135b,hsa,IL23R,149233.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2015478,hsa-miR-654-5p,hsa,IL4R,3566.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2015492,hsa-miR-3120-5p,hsa,IL6R,3570.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2015580,hsa-miR-409-3p,hsa,ILF2,3608.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2015590,hsa-miR-885-5p,hsa,ILF2,3608.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2015617,hsa-miR-491-5p,hsa,IMP3,55272.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1065838,hsa-miR-4511,hsa,IMPACT,55364.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2015755,hsa-miR-28-5p,hsa,IMPG2,50939.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2015779,hsa-miR-885-5p,hsa,INA,9118.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2015858,hsa-miR-4498,hsa,INF2,64423.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2015924,hsa-miR-4677-5p,hsa,ING5,84289.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2015935,hsa-miR-491-5p,hsa,ING5,84289.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2016007,hsa-miR-3120-5p,hsa,INO80,54617.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2016013,hsa-miR-324-3p,hsa,INO80,54617.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2016036,hsa-miR-576-3p,hsa,INO80,54617.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2016054,hsa-miR-1262,hsa,INO80D,54891.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2016086,hsa-miR-28-3p,hsa,INO80D,54891.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2016093,hsa-miR-3120-5p,hsa,INO80D,54891.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1066885,hsa-miR-3125,hsa,INO80D,54891.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2016114,hsa-miR-361-3p,hsa,INO80D,54891.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2016172,hsa-miR-4677-5p,hsa,INO80D,54891.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2016230,hsa-miR-576-3p,hsa,INO80D,54891.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2016244,hsa-miR-654-5p,hsa,INO80D,54891.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1067095,hsa-miR-885-5p,hsa,INO80D,54891.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2016266,hsa-miR-654-5p,hsa,INO80E,283899.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1067302,hsa-miR-140-3p,hsa,INPP5B,3633.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2016357,hsa-miR-491-5p,hsa,INPP5F,22876.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2016379,hsa-miR-3135b,hsa,INPP5J,27124.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2016395,hsa-miR-2355-5p,hsa,INPPL1,3636.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1067484,hsa-miR-324-3p,hsa,INPPL1,3636.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1068079,hsa-miR-576-3p,hsa,INTS2,57508.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1068085,hsa-miR-654-5p,hsa,INTS2,57508.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2016612,hsa-miR-4470,hsa,INTS6,26512.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1068228,hsa-miR-3135b,hsa,INTS7,25896.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2016644,hsa-miR-4498,hsa,IP6K1,9807.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2016707,hsa-miR-654-5p,hsa,IPMK,253430.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2016732,hsa-miR-4498,hsa,IPO4,79711.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2016770,hsa-miR-4498,hsa,IPO5,3843.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1068930,hsa-miR-409-3p,hsa,IPO7,10527.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1069164,hsa-miR-3135b,hsa,IPO9,55705.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2016945,hsa-miR-409-3p,hsa,IPO9,55705.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1069227,hsa-miR-4470,hsa,IPO9,55705.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1069589,hsa-miR-4498,hsa,IQCE,23288.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2017171,hsa-miR-3120-5p,hsa,IQCK,124152.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1069784,hsa-miR-28-5p,hsa,IQGAP1,8826.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1069915,hsa-miR-4498,hsa,IQGAP1,8826.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1070041,hsa-miR-885-5p,hsa,IQGAP1,8826.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2017266,hsa-miR-576-3p,hsa,IQSEC1,9922.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1070291,hsa-miR-324-3p,hsa,IQSEC3,440073.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1550201,hsa-miR-654-5p,hsa,IQSEC3,440073.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2017320,hsa-miR-4511,hsa,IRAK2,3656.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2017330,hsa-miR-3125,hsa,IRAK3,11213.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1070802,hsa-miR-3135b,hsa,IRF1,3659.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2017458,hsa-miR-4498,hsa,IRF2BP1,26145.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2017512,hsa-miR-28-5p,hsa,IRF2BPL,64207.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2017516,hsa-miR-4470,hsa,IRF2BPL,64207.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1071564,hsa-miR-1262,hsa,IRGQ,126298.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1071578,hsa-miR-140-3p,hsa,IRGQ,126298.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1071593,hsa-miR-2355-5p,hsa,IRGQ,126298.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1071614,hsa-miR-3135b,hsa,IRGQ,126298.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1071794,hsa-miR-654-5p,hsa,IRGQ,126298.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1071880,hsa-miR-2355-3p,hsa,IRS1,3667.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2017742,hsa-miR-324-3p,hsa,IRS1,3667.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1072104,hsa-miR-654-5p,hsa,IRS1,3667.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2017813,hsa-miR-885-5p,hsa,IRS1,3667.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1072267,hsa-miR-28-3p,hsa,IRX2,153572.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1072426,hsa-miR-3120-5p,hsa,IRX5,10265.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1072631,hsa-miR-3135b,hsa,ISG20L2,81875.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2017928,hsa-miR-3135b,hsa,ISY1,57461.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2017954,hsa-miR-3125,hsa,ISY1-RAB43,100534599.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2017957,hsa-miR-361-3p,hsa,ISY1-RAB43,100534599.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2017982,hsa-miR-4498,hsa,ISY1-RAB43,100534599.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2018015,hsa-miR-491-5p,hsa,ISYNA1,51477.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2018101,hsa-miR-576-3p,hsa,ITGA1,3672.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2018118,hsa-miR-3135b,hsa,ITGA2,3673.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1073424,hsa-miR-361-3p,hsa,ITGA2,3673.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2018190,hsa-miR-28-5p,hsa,ITGA5,3678.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2018239,hsa-miR-3120-5p,hsa,ITGAV,3685.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1073963,hsa-miR-1262,hsa,ITGAX,3687.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2018349,hsa-miR-3135b,hsa,ITGB8,3696.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1074638,hsa-miR-2355-5p,hsa,ITPK1,3705.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1074659,hsa-miR-324-3p,hsa,ITPK1,3705.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1074667,hsa-miR-361-3p,hsa,ITPK1,3705.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2018481,hsa-miR-491-5p,hsa,ITPK1,3705.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2018536,hsa-miR-4498,hsa,ITPKB,3707.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2018611,hsa-miR-361-3p,hsa,ITPR3,3710.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1075255,hsa-miR-3125,hsa,ITPRIPL2,162073.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2018649,hsa-miR-3135b,hsa,ITPRIPL2,162073.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2018657,hsa-miR-324-3p,hsa,ITPRIPL2,162073.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2018775,hsa-miR-2355-5p,hsa,IVD,3712.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1075546,hsa-miR-3135b,hsa,IVD,3712.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1075563,hsa-miR-324-3p,hsa,IVD,3712.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2018792,hsa-miR-4498,hsa,IVD,3712.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2018856,hsa-miR-3135b,hsa,JAG2,3714.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2018881,hsa-miR-28-5p,hsa,JAGN1,84522.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1076537,hsa-miR-885-5p,hsa,JARID2,3720.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1076666,hsa-miR-4498,hsa,JDP2,122953.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2019121,hsa-miR-28-5p,hsa,JKAMP,51528.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2019196,hsa-miR-2355-3p,hsa,JOSD1,9929.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1077669,hsa-miR-140-3p,hsa,JRK,8629.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1077687,hsa-miR-28-5p,hsa,JRK,8629.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2019328,hsa-miR-3135b,hsa,JRK,8629.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2019336,hsa-miR-324-3p,hsa,JRK,8629.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1077785,hsa-miR-4498,hsa,JRK,8629.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1077836,hsa-miR-491-5p,hsa,JRK,8629.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1077886,hsa-miR-654-5p,hsa,JRK,8629.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1077999,hsa-miR-3120-5p,hsa,JTB,10899.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1078112,hsa-miR-3120-5p,hsa,JUN,3725.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2019508,hsa-miR-2355-5p,hsa,JUP,3728.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1078300,hsa-miR-3135b,hsa,JUP,3728.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2019571,hsa-miR-3135b,hsa,KANK4,163782.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1078781,hsa-miR-4677-5p,hsa,KAT6A,7994.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1080448,hsa-miR-4677-5p,hsa,KCNB2,9312.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1080840,hsa-miR-3135b,hsa,KCNE3,10008.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2020089,hsa-miR-3135b,hsa,KCNH1,3756.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2020129,hsa-miR-885-5p,hsa,KCNIP3,30818.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2020129,hsa-miR-885-5p,hsa,KCNIP3,30818.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2020133,hsa-miR-361-3p,hsa,KCNJ10,3766.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2020161,hsa-miR-361-3p,hsa,KCNJ12,3768.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2020185,hsa-miR-361-3p,hsa,KCNJ18,100134444.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1550406,hsa-miR-3135b,hsa,KCNJ5,3762.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1081648,hsa-miR-491-5p,hsa,KCNJ8,3764.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2020237,hsa-miR-3120-5p,hsa,KCNK10,54207.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2020307,hsa-miR-3135b,hsa,KCNK3,3777.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1081877,hsa-miR-324-3p,hsa,KCNK5,8645.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1081889,hsa-miR-4511,hsa,KCNK5,8645.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1081936,hsa-miR-3135b,hsa,KCNK6,9424.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2020419,hsa-miR-654-5p,hsa,KCNMA1,3778.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1082180,hsa-miR-2355-3p,hsa,KCNN3,3782.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2020442,hsa-miR-3135b,hsa,KCNN3,3782.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2020528,hsa-miR-361-3p,hsa,KCNT1,57582.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1082936,hsa-miR-654-5p,hsa,KCTD15,79047.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2020795,hsa-miR-3135b,hsa,KCTD20,222658.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1083081,hsa-miR-4511,hsa,KCTD20,222658.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1083236,hsa-miR-2355-5p,hsa,KCTD2,23510.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2020935,hsa-miR-28-5p,hsa,KCTD2,23510.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2020936,hsa-miR-3135b,hsa,KCTD2,23510.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2021029,hsa-miR-3135b,hsa,KCTD5,54442.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1083580,hsa-miR-3135b,hsa,KCTD7,154881.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1083818,hsa-miR-4498,hsa,KDELR1,10945.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1083859,hsa-miR-1262,hsa,KDELR2,11014.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1084094,hsa-miR-3125,hsa,KDM2A,22992.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1084159,hsa-miR-4470,hsa,KDM2A,22992.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1084164,hsa-miR-4498,hsa,KDM2A,22992.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2021376,hsa-miR-491-5p,hsa,KDM2A,22992.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1084396,hsa-miR-3135b,hsa,KDM3B,51780.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2021436,hsa-miR-4470,hsa,KDM4A,9682.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2021454,hsa-miR-140-3p,hsa,KDM4B,23030.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1084515,hsa-miR-3135b,hsa,KDM4B,23030.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2021457,hsa-miR-361-3p,hsa,KDM4B,23030.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1084704,hsa-miR-4677-5p,hsa,KDM5A,5927.0,hsa,CLIP-seq,Functional MTI (Weak),
