"Gene","GSM8564259","GSM8564260","GSM8564261","GSM8564262","GSM8564263","GSM8564264","GSM8564265","GSM8564266","GSM8564267","GSM8564268","GSM8564269","GSM8564270","GSM8564271","GSM8564272","GSM8564273","GSM8564274","GSM8564275","GSM8564276","GSM8564277","GSM8564278","GSM8564279","GSM8564280","GSM8564281","GSM8564282","GSM8564283","GSM8564284"
"84248",10.1913605859184,9.83032623495526,10.1828900396384,10.1376848324748,9.77650294383625,10.0083991005504,10.1556580609196,10.1560061746612,10.1237227659313,10.1898847806292,9.96486884370582,10.8000356594825,10.3374420253942,10.7035557376029,10.160921933563,10.7734099612077,9.52051492476489,9.97443231528935,9.92369469049098,9.82329946819454,10.2249578901419,9.57152773340047,9.26609795788146,9.93341687279207,9.33191437075773,9.60807118315805
"84249",4.78562050867333,3.77400061285619,4.93291285051828,4.51931062677969,4.78057470412403,5.20391729920784,4.67199847867978,4.73723126518578,4.43571105548381,4.5150148692841,4.83756016735672,5.02318295048573,4.5945890980058,4.84870015899392,4.95972021148732,4.93137477051343,4.51264224700742,4.44759139250219,4.45394470159529,4.59885414172871,4.81407913090521,5.30338572537835,3.77400061285619,5.21821530055485,5.34731367880195,4.3824788676696
"8425",8.7925624518912,9.19150381802014,9.46348375380559,9.77849578160259,9.60538826628729,9.81025055006397,9.5930115227564,9.30420818429678,9.34625934885137,9.71207159147533,9.2978109501147,8.29425329191945,8.83617270801935,8.30953965677829,8.38069790491706,7.71776849578894,8.2883134351759,7.5175616406704,9.38831535581894,8.19591332949648,9.10099836211247,9.36815662583001,8.64644925738788,8.38621433311309,10.003973208961,9.2956580936755
"84250",7.73158088325857,7.38482959034845,7.04555848476376,6.71288213926792,6.59612445730912,6.91935378292578,7.64960402157369,7.3840466946169,7.22973011046233,7.01352915734585,7.85399454121703,7.38151218776757,7.25287953170438,7.76815929155659,7.80000649745866,7.57104514837976,7.64755555102406,8.0193378272428,7.36405335844588,7.26354959922434,7.39330694713233,6.59258271155879,7.99424994438413,7.36829022317721,7.66046210892258,6.6558115925686
"84253",4.78562050867333,4.94226344019807,4.42054393495524,4.87735247553665,4.90913165878073,5.011006146547,4.93707505775837,4.98862537845361,5.01371932983426,5.12562358574604,4.71650632780212,4.41304950115189,4.67057892196816,5.5859558491892,5.96743178610261,6.53735415706541,6.13993114457378,5.43566225755889,4.78271009712587,5.53271394995535,4.91865315088875,5.08262081022574,4.27872838894135,6.03244707105582,5.91030916621062,5.41750014629071
"84254",7.1340744933143,9.38794247082088,7.41453922411473,7.63030550163471,7.49866415311361,7.14641213636515,7.13120732251209,7.41129611535187,7.76063671530702,7.92673832861353,6.67869955516208,6.98678127287651,6.82010849622754,6.53202990748714,6.23882943602033,7.2061543540033,6.32184536762675,6.09043101741862,7.24304171342933,6.01509416552658,6.94449513793136,6.71563326365199,10.4220482459627,5.74571035394164,8.49447483924526,8.06985915526993
"84255",7.46392121512068,8.14175222560958,8.08529274287761,7.05829082868667,7.56845520022207,7.54449411009191,7.5920171113462,7.5153633890957,7.84298757914415,7.70146815948561,7.42893815572865,7.25092764112796,6.93324416536484,7.92274831552389,7.36473610623644,8.42019658493868,7.60725323598243,7.23480234215878,7.16672186579821,7.33768621488674,7.42849561770574,6.91884336473563,9.91075928144189,7.1184111252828,7.56750687947981,7.47736049159076
"84256",8.60605700441848,9.09479445971838,9.03423078178875,8.93897735991956,9.39854162420821,9.47603731372411,9.16783817459911,8.91466761261484,8.77454555734033,9.46517626814254,8.35162238666775,8.81543769674491,8.58236232407439,9.06537858951307,8.47391039136938,8.46576275883611,8.89459770083204,8.14361596916006,9.26847083051119,8.33611336563762,8.6693834954582,8.7090714265721,9.21360245358305,8.71537275333698,9.72980912070718,9.55219630573434
"84259",8.01907379118348,7.79355934040153,8.0399491716716,8.25195293405361,7.99125057170907,8.42045839563787,8.20037785818933,8.04414438334851,8.26635222538435,8.23637880436624,8.51754649670755,8.54440804631001,8.01911059600408,8.85392137097817,8.88826274597105,9.14591503491116,9.02728193512578,9.42855900947265,8.08322490817975,8.95660150118543,7.99492214185749,8.2700334592252,7.4240936969182,8.29778487226081,8.34297874845525,8.34707982198212
"84260",8.78748306149874,8.44158342508552,9.11403602457727,9.00077620115003,8.39169849909961,8.90624423231383,8.94088769093297,9.08625778110829,8.57825622065413,8.48726140970258,8.49349922952427,9.02466156268034,8.89527237308473,8.7703589618259,8.69749017009554,8.62251200579992,8.55792114153229,9.07469705744848,8.83424658768245,9.04716724248487,9.02074389155518,8.73788735058015,9.02493319963252,8.85738029767172,8.46542545179465,8.51744496591408
