SYM,lfc,padj,dir
PPP1R12B,-0.2924726122501661,0.01906792054451209,ns
PPP1R12BP1,-0.008306639802116248,0.657517720841539,ns
PPP1R12BP2,0.0,1.0,ns
PPP1R12C,0.3155120521426049,0.330948073912918,ns
PPP1R13B,0.18516411549933123,0.21848254992883476,ns
PPP1R13L,0.0274067176010791,1.0,ns
PPP1R14A,0.0,1.0,ns
PPP1R14B,-0.05414224314639826,1.0,ns
PPP1R14BP2,0.02683882804256333,0.8725566091526551,ns
PPP1R14BP3,0.34211857549669467,0.7679865580478362,ns
PPP1R14BP5,0.0,1.0,ns
PPP1R14C,-0.09249167567431134,0.6431249297781559,ns
PPP1R14D,0.01002925662189111,0.6434419457738195,ns
PPP1R15A,0.5555997886113975,0.15205052650866938,ns
PPP1R15B,0.3033166387457702,0.2119978745092918,ns
PPP1R16A,0.2028681671771555,0.6174064396303205,ns
PPP1R16B,-0.05863802970097726,0.03298832116543908,ns
PPP1R17,-0.01958166980279233,0.7332968634240513,ns
PPP1R18,0.21017605017304408,0.11247733904713554,ns
PPP1R1A,0.11750841754644943,0.4095182343547589,ns
PPP1R1AP1,0.0,1.0,ns
PPP1R1AP2,0.0,1.0,ns
PPP1R1B,0.005546070218472894,0.6553687227278416,ns
PPP1R1C,0.006456917388510161,0.6329427869223031,ns
PPP1R2,0.08223560093826165,0.9277865237044078,ns
PPP1R21,-0.19474017738201965,0.4747321003852852,ns
PPP1R26,-0.2582089477852916,0.02345366281789921,ns
PPP1R26-AS1,-0.0419852038267762,0.8532173920904249,ns
PPP1R26P1,0.0009588295032475144,1.0,ns
PPP1R26P2,0.0,1.0,ns
PPP1R26P3,0.0,1.0,ns
PPP1R26P4,0.0,1.0,ns
PPP1R26P5,0.0,1.0,ns
PPP1R27,0.019367829699753453,0.6842584878597163,ns
PPP1R2P1,0.010405223439595655,0.9730554827205207,ns
PPP1R2P10,0.020561210761503173,0.35983872167840386,ns
PPP1R2P2,0.010863674162783932,0.9832771300935849,ns
PPP1R2P3,0.12887195186587153,0.2766294728476316,ns
PPP1R2P4,0.012893068625192627,1.0,ns
PPP1R2P5,0.0,1.0,ns
PPP1R2P6,0.0055823896831962,0.609038867302918,ns
PPP1R2P9,0.0,1.0,ns
PPP1R32,0.3157007149024375,0.10122655737785696,ns
PPP1R35,-0.3495820847021829,0.2277951066709087,ns
PPP1R36,0.16101946995481645,0.06961961200502953,ns
PPP1R37,0.3372312923378744,0.16695579526461082,ns
PPP1R3A,0.0070199574985640055,0.6548998822125052,ns
PPP1R3B,-0.2864807672700802,0.2486746462255002,ns
PPP1R3C,0.010083430936453015,0.24072677316186694,ns
PPP1R3D,-0.01828022659527173,1.0,ns
PPP1R3E,-0.1988122031334718,0.08359867026315801,ns
PPP1R3F,0.3144623168824623,0.011753403797834374,ns
PPP1R3G,-0.07234599202465347,0.6431249297781559,ns
PPP1R42,0.0,1.0,ns
PPP1R7,0.17799087540005631,0.23495855200634974,ns
PPP1R8,0.2618530427856194,0.1325388909669566,ns
PPP1R8P1,-0.2008293291850995,0.07137118090685117,ns
PPP1R9A,-0.007514781358830186,0.2798157035440085,ns
PPP1R9B,0.2519780270868308,0.5148892621796425,ns
PPP2CA,0.18302264338844632,0.27866017907495155,ns
PPP2CB,0.056281190252204905,1.0,ns
PPP2R1A,-0.013005629124438922,1.0,ns
PPP2R1B,-0.12624633458659917,0.35611034211360704,ns
PPP2R2A,0.1901729435682431,0.02492048121403778,ns
PPP2R2B,-0.0016367659437576468,1.0,ns
PPP2R2B-IT1,0.0,1.0,ns
PPP2R2C,-0.00022248910113599734,1.0,ns
PPP2R2D,0.042486048356990214,0.609038867302918,ns
PPP2R2DP1,-0.029064915943005143,0.9082502367870842,ns
PPP2R3A,-0.24705451123803812,0.20942161888486874,ns
PPP2R3B,0.0,1.0,ns
PPP2R3C,0.12154580211423971,0.6431249297781559,ns
PPP2R5A,0.02462420325950765,1.0,ns
PPP2R5B,0.24452267970102803,0.4029679506152548,ns
PPP2R5C,0.06275279044832205,1.0,ns
PPP2R5D,-0.3165159560908637,0.3203177277251458,ns
PPP2R5E,-0.0401628330695023,0.856078266554619,ns
PPP3CA,-0.28763078643727713,0.11237985708004235,ns
PPP3CB,-0.04430852931188056,0.7920157263358957,ns
PPP3CB-AS1,-0.13237493307482395,0.4069155018273515,ns
PPP3CC,0.43283442058462773,0.0033222882581996427,ns
PPP3R1,0.05434222352136642,0.6437277398089514,ns
PPP3R2,0.002653890397444234,0.6431249297781559,ns
PPP4C,0.08706867365597759,0.9607525622468462,ns
PPP4R1,-0.21354442005845087,0.3071259070081154,ns
PPP4R1-AS1,-0.07163229790873685,0.6431249297781559,ns
PPP4R1L,0.15869149675072003,0.3329570762378574,ns
PPP4R2,0.25230569823718785,0.07485503913544907,ns
PPP4R3A,0.22102878258987912,0.03648092992590044,ns
PPP4R3B,0.12566903093703274,0.22556790673986635,ns
PPP4R3CP,0.0,1.0,ns
PPP4R4,0.010771241729034021,0.23231172175643816,ns
PPP5C,-0.03289223102163552,1.0,ns
PPP5D1,-0.05643438138313351,0.22325131928044076,ns
PPP6C,0.011307966542982939,1.0,ns
PPP6R1,0.1713132784024305,0.6431249297781559,ns
PPP6R2,0.06479711749248107,0.8916526689422022,ns
PPP6R2P1,0.0044730893888499865,0.6208111571386364,ns
PPP6R3,0.0649447125986411,0.46095876158063004,ns
PPRC1,0.23895559831387558,0.3590703564847642,ns
PPT1,-0.18586467042085086,0.7568346863273877,ns
PPT2,-0.29340157015884005,0.23533339381091717,ns
PPT2-EGFL8,-0.14819227141278457,0.609038867302918,ns
PPTC7,0.6810773761748243,0.000816431568149859,up
PPWD1,-0.10562094636540209,0.6766269259353392,ns
PPY,-0.019882956262657684,0.6431249297781559,ns
PPY2P,0.0,1.0,ns
PQBP1,0.23216273906277962,0.2889461550355557,ns
PQLC1,0.35002858858399266,0.32579132787146514,ns
PQLC1P1,-0.03348685320673889,0.6613453602876875,ns
PQLC2,0.43383849428234234,0.25914721633261767,ns
PQLC2L,0.0,1.0,ns
PQLC3,-0.2938245426479065,0.2938154780130126,ns
PRAC1,0.0,1.0,ns
PRAC2,0.0,1.0,ns
PRADC1,0.20747103690286206,0.7240862962115019,ns
PRADC1P1,0.10962827680609372,0.609038867302918,ns
PRAF2,0.09699788633456707,0.686205075964638,ns
PRAG1,0.1221846522313077,0.9128457245903137,ns
PRAL,-0.006564250985849396,0.8146615458120615,ns
PRAM1,-0.8341465067231137,0.02800112316238797,down
PRAME,-0.0046530684715646075,0.839898786191677,ns
PRAMEF1,0.0,1.0,ns
PRAMEF10,0.0,1.0,ns
PRAMEF11,0.0,1.0,ns
PRAMEF12,0.0,1.0,ns
PRAMEF13,0.0,1.0,ns
PRAMEF14,0.0,1.0,ns
PRAMEF15,0.0,1.0,ns
PRAMEF17,0.0,1.0,ns
PRAMEF18,0.0,1.0,ns
PRAMEF19,0.003769031355432939,0.6208111571386364,ns
PRAMEF2,0.0,1.0,ns
PRAMEF20,0.00306213060199564,0.6230495537018107,ns
PRAMEF25,0.0,1.0,ns
PRAMEF26,0.0,1.0,ns
PRAMEF27,0.0,1.0,ns
PRAMEF28P,0.0,1.0,ns
PRAMEF29P,0.0,1.0,ns
PRAMEF30P,0.0,1.0,ns
PRAMEF31P,0.0,1.0,ns
PRAMEF32P,0.0,1.0,ns
PRAMEF33,0.0,1.0,ns
PRAMEF34P,0.0,1.0,ns
PRAMEF35P,0.0,1.0,ns
PRAMEF36P,0.0,1.0,ns
PRAMEF4,0.0,1.0,ns
PRAMEF5,0.0,1.0,ns
PRAMEF6,0.0,1.0,ns
PRAMEF7,0.0,1.0,ns
PRAMEF8,0.0,1.0,ns
PRAMEF9,0.0,1.0,ns
PRAMENP,0.0,1.0,ns
PRAP1,-0.006257537844417936,0.8977590108437926,ns
PRB1,0.0,1.0,ns
PRB2,0.0,1.0,ns
PRB3,0.0,1.0,ns
PRB4,0.0,1.0,ns
PRC1,-0.3422462746986645,0.21574783855862462,ns
PRC1-AS1,-0.017042392084206937,1.0,ns
PRCC,0.1176858915033212,0.6548998822125052,ns
PRCD,-0.02043584921895524,0.26206948333274227,ns
PRCP,-0.3363577680261738,0.19116121426825206,ns
PRDM1,-0.0901428731001408,1.0,ns
PRDM10,-0.20771328641667264,0.1724985093211931,ns
PRDM11,0.11678595986848916,0.21458453058770227,ns
PRDM12,0.0044241268724227786,0.7286793117644714,ns
PRDM13,0.0016396985777960317,0.6431249297781559,ns
PRDM14,0.004456511117594885,0.6548998822125052,ns
PRDM15,0.02645541718432709,1.0,ns
PRDM16,0.006188540661491125,0.6208111571386364,ns
PRDM2,0.08724871535891543,0.5623814223081403,ns
PRDM4,-0.12301356908181393,0.4291375857592334,ns
PRDM5,0.02955603495207048,0.9032484926640203,ns
PRDM6,0.003325459581951148,1.0,ns
PRDM7,0.0019466538389612314,0.6208111571386364,ns
PRDM8,-0.018833026833393482,1.0,ns
PRDM9,0.0,1.0,ns
PRDX1,-0.045254019797582146,1.0,ns
PRDX1P1,-0.4412614140522928,0.42762905930297923,ns
PRDX2,-0.2830207669902114,0.7329417545089555,ns
PRDX2P1,0.07042328150826875,0.1598580425579246,ns
PRDX2P2,0.005681714650671578,0.609038867302918,ns
PRDX2P3,-0.042899706384265546,1.0,ns
PRDX2P4,-0.29440142373988776,0.11407964525455767,ns
PRDX3,-0.10004930994518269,0.7493784864076967,ns
PRDX3P1,-0.1752557327703942,0.5093323494553565,ns
PRDX3P2,-0.13474746903021306,0.9544531546176064,ns
PRDX3P3,0.0,1.0,ns
PRDX3P4,0.0002057354214231033,1.0,ns
PRDX4,-0.08299246809513683,1.0,ns
PRDX4P1,0.0,1.0,ns
PRDX5,0.0922140675644938,0.9542070208799155,ns
PRDX6,-0.052528844158375776,1.0,ns
PREB,0.17909132261608374,0.486321312125893,ns
PRELID1,0.43522054004866995,0.1645089441965912,ns
PRELID1P1,0.03393128644539989,1.0,ns
PRELID1P2,0.0,1.0,ns
PRELID1P3,0.00794597688404689,1.0,ns
PRELID1P4,0.11257893742588367,0.33060031208538015,ns
PRELID2,-0.3382644509906997,0.002735548356473753,ns
PRELID2P1,-0.6486616224690542,0.056295513875457434,ns
PRELID3A,-0.15751497410660342,0.6324321762195443,ns
PRELID3B,0.4078908046926393,0.11247733904713554,ns
PRELID3BP1,0.15898899668198851,0.08348362703028785,ns
PRELID3BP10,0.19138111293062776,0.446237170690834,ns
PRELID3BP11,-0.002418633502024023,1.0,ns
PRELID3BP3,0.029781228721584254,0.7138557608854722,ns
PRELID3BP4,0.07413492685413312,0.27216260423523525,ns
PRELID3BP5,-0.021151300647711972,1.0,ns
PRELID3BP6,-0.010078800133475627,0.9066675074323608,ns
PRELID3BP7,0.035987597312130526,0.3701350809272235,ns
PRELID3BP8,0.0,1.0,ns
PRELP,-0.0040745916552271605,0.434098941044357,ns
PREP,0.0549836458212738,0.632566342859498,ns
PREPL,-0.3114434844648053,0.1023818687069516,ns
PREX1,0.041315466684182844,1.0,ns
PREX2,0.004629574984328983,0.5154184007265121,ns
PRF1,0.010419590690345181,0.6548998822125052,ns
PRG2,0.8129261249946205,0.04402159908285843,up
PRG3,0.022373542569800627,0.6548998822125052,ns
PRG4,-0.007661856221581528,0.550213586825387,ns
PRH1,0.04408203955482093,1.0,ns
PRH1-PRR4,0.23171378185258962,0.3134946926348121,ns
PRH2,0.05421428128042105,0.5405313999549202,ns
PRICKLE1,-0.01847484349031374,0.11191288947774808,ns
PRICKLE2,-0.0032136374134480415,0.7107164959631869,ns
PRICKLE2-AS1,0.0,1.0,ns
PRICKLE2-AS2,0.0,1.0,ns
PRICKLE2-AS3,-0.00845639856387128,0.6624749999120901,ns
PRICKLE3,0.2542908957164016,0.32171865365233426,ns
PRICKLE4,-0.3042863924523002,0.36046489378778995,ns
PRIM1,-0.424206261026972,0.015317335813038629,ns
PRIM2,-0.07199429764623,0.8261673592043328,ns
PRIMA1,0.0,1.0,ns
PRIMPOL,-0.14154991189835142,0.401048705376428,ns
PRKAA1,-0.23145062726494992,0.44293953386242024,ns
PRKAA2,0.006773734506352263,0.03125746966064676,ns
PRKAB1,0.1727148138491459,0.14986165285082167,ns
PRKAB2,-0.21398345116017436,0.13407286403113028,ns
PRKACA,-0.13961234167927872,0.8213006196996309,ns
PRKACB,-1.0717499155815433,0.0008000937020889015,down
PRKACG,-0.03252541474608002,0.7095640966746443,ns
PRKAG1,0.009525108634586221,1.0,ns
PRKAG2,0.17615166172699626,0.12183793526815381,ns
PRKAG2-AS1,-0.13904679370995854,0.7742262512885846,ns
PRKAG3,0.007813657982213269,0.4652701874065971,ns
PRKAR1A,-0.18017937610684776,0.23340979129333875,ns
PRKAR1AP1,-0.1587264431242087,0.10695894732826013,ns
PRKAR1B,0.36886640452324115,0.03162525322251841,ns
PRKAR2A,-0.02607465753374205,1.0,ns
PRKAR2A-AS1,-0.050767196577548857,0.446733607247645,ns
PRKAR2B,0.547025810993407,0.20575560822613198,ns
PRKCA,-0.16216588347426808,0.47918417308520933,ns
PRKCA-AS1,0.002554618114355335,0.6360070340421535,ns
PRKCB,-0.49508322539991934,0.5728572181256283,ns
PRKCD,0.18725681236478398,0.3528338388473211,ns
PRKCDBP,-0.06969717835477085,1.0,ns
PRKCE,0.2692378828344011,0.286946241032318,ns
PRKCG,0.014007023816897658,0.4923722983116089,ns
PRKCH,-0.2286567799364767,0.5831302306774754,ns
PRKCI,-0.03387389803139085,0.968744083634436,ns
PRKCQ,-0.004931419691463348,1.0,ns
PRKCQ-AS1,-6.843243791456594e-05,1.0,ns
PRKCSH,-0.12774082495655392,0.42910733550528957,ns
PRKCZ,0.011204193995922415,1.0,ns
PRKCZ-AS1,0.0012874235117256126,1.0,ns
PRKD1,0.0,1.0,ns
PRKD2,-0.04860156710627361,1.0,ns
PRKD3,0.3159446405235209,0.030367018047400763,ns
PRKDC,-0.1588885454708726,0.2972487150621777,ns
PRKG1,0.0007198578526660808,0.6208111571386364,ns
PRKG1-AS1,0.0,1.0,ns
PRKG2,0.08441702953855339,0.2725533251716233,ns
PRKRA,-0.03787052662447632,1.0,ns
PRKRIP1,0.3631708272273524,0.062446162990821265,ns
PRKX,-0.307931754739041,0.0948405384921762,ns
PRKX-AS1,0.0,1.0,ns
PRKXP1,0.7111223624075461,0.01887765656346252,up
PRKY,0.22103580241740017,0.9672452643448662,ns
PRL,0.0,1.0,ns
PRLH,0.0,1.0,ns
PRLHR,0.009799601194770113,0.16530239727574517,ns
PRLR,-0.06788472437131834,0.5654028428094654,ns
PRM1,0.0,1.0,ns
PRM2,0.0,1.0,ns
PRM3,0.0,1.0,ns
PRMT1,0.5386848072457959,0.07387200330237491,ns
PRMT1P1,0.004672593321244534,1.0,ns
PRMT2,-0.06970124214348417,0.9229557921120085,ns
PRMT3,0.2646759624548347,0.09668021486825973,ns
PRMT5,0.013059384928457263,1.0,ns
PRMT5-AS1,0.0595833736440447,0.1754343957786805,ns
PRMT5P1,0.0341460344687651,0.8151934529211033,ns
PRMT6,-0.21904815175407344,0.5236637421901795,ns
PRMT7,-0.17976424318572115,0.33676685953356145,ns
PRMT8,0.007713620676200317,0.4654057980804223,ns
PRMT9,-0.247356306121288,0.012660021050683964,ns
PRNCR1,0.0009908744903533559,0.9547722691057131,ns
PRND,0.0,1.0,ns
PRNP,0.15647158073416012,0.6832232005925691,ns
PRNT,0.0,1.0,ns
PRO1804,0.23420789752089932,0.10588870064913956,ns
PROB1,0.011147267409430978,0.6431249297781559,ns
PROC,-0.10074854324641608,0.2700778588599663,ns
PROCA1,-0.14625929994532655,0.3396543206872232,ns
PROCR,0.2614545301963036,0.4132714430809981,ns
PRODH,0.05744995101879397,0.3003691701524206,ns
PRODH2,0.01561163190580028,0.609038867302918,ns
PROK1,-0.000116986062581809,1.0,ns
PROK2,0.002955109177131862,1.0,ns
PROKR1,0.03354113429645974,0.24388969731581064,ns
PROKR2,0.0,1.0,ns
PROM1,-0.0032925350216573925,0.8217732678274947,ns
PROM2,0.01748247788371905,0.49045297253393433,ns
PROP1,0.006249285543377531,0.6431249297781559,ns
PRORSD1P,0.1513460888842932,0.014725929270665588,ns
PRORY,0.0,1.0,ns
PROS1,-0.3427865728675228,0.1545792727268725,ns
PROS2P,0.0,1.0,ns
PROSC,0.09738988513353863,0.7227571534288528,ns
PROSER1,0.27652341301945116,0.06342170032426413,ns
PROSER2,0.004194495677840873,1.0,ns
PROSER2-AS1,0.0018440658307098876,0.6294266260084653,ns
PROSER3,-0.2309489022540474,0.07150648885692153,ns
PROX1,0.03060564044863922,0.46703087943051663,ns
PROX1-AS1,0.0,1.0,ns
PROX2,0.012998810506516991,0.29126677957029057,ns
PROZ,0.015040570478189184,0.3108126128543131,ns
PRPF18,-0.026170344016677394,1.0,ns
PRPF19,0.3174573923048096,0.0294948411963739,ns
PRPF19P1,-0.004620112359120484,1.0,ns
PRPF3,0.5667192869244313,0.0003937049055761926,ns
PRPF31,0.3302941664860608,0.30527896479875516,ns
PRPF38A,-0.07927618350156429,0.6563440872526587,ns
PRPF38AP1,-0.03842088797520796,1.0,ns
PRPF38AP2,-0.059495460704347275,0.8151522112169931,ns
PRPF38B,-0.14582635124976218,0.26325502133661954,ns
PRPF39,0.05398604030720611,0.8590437155681742,ns
PRPF4,-0.07231668835823157,0.9338982780499613,ns
PRPF40A,0.08421333206132608,0.3964386981134606,ns
PRPF40B,-0.3136348042597096,0.11415819934377144,ns
PRPF4B,0.1771296965119804,0.332185480092526,ns
PRPF6,-0.04950874841806652,1.0,ns
PRPF8,-0.3133470723067422,0.025166350830262744,ns
PRPH,0.02608559561088524,0.8977548467710507,ns
PRPH2,-0.0004310724980982391,1.0,ns
PRPS1,-0.13649129942951177,0.7347532504300176,ns
PRPS1L1,-0.054152534465256225,0.7732543746185744,ns
PRPS1P1,0.0,1.0,ns
PRPS1P2,-0.10352331054183644,0.6208111571386364,ns
PRPS2,0.1250589036004648,0.8483963617881632,ns
PRPSAP1,0.03815964114635895,1.0,ns
PRPSAP2,0.014337831238270926,1.0,ns
PRR11,-0.03252227627266413,1.0,ns
PRR12,-0.0070840698358225485,1.0,ns
PRR13,0.13725948882054873,0.7077662562558689,ns
PRR13P1,-0.022150968668584407,0.6431249297781559,ns
PRR13P2,0.02999283215202364,1.0,ns
PRR13P3,0.0,1.0,ns
PRR13P4,0.06065343310151634,0.39205293795395063,ns
PRR13P5,0.12938986478120418,0.8192802331696805,ns
PRR13P7,0.020455868898720173,0.3662593566527597,ns
PRR14,0.1883018636866911,0.5933706943563699,ns
PRR14L,-0.11735012991210247,0.12200967804753443,ns
PRR15,0.008879446573827726,0.6431249297781559,ns
PRR15L,0.0,1.0,ns
PRR16,0.037740631231117046,0.33578064001227764,ns
PRR18,0.004306401587262097,0.24462180519708543,ns
PRR19,0.006907856191655848,1.0,ns
PRR20A,0.0,1.0,ns
PRR20B,0.0,1.0,ns
PRR20C,0.0,1.0,ns
PRR20D,0.0,1.0,ns
PRR20E,0.0,1.0,ns
PRR21,0.0,1.0,ns
PRR22,-0.01379194414144952,1.0,ns
PRR23A,0.005869954589217926,0.6208111571386364,ns
PRR23B,0.0,1.0,ns
PRR23C,0.0012324934376081707,0.609038867302918,ns
PRR23D1,0.0,1.0,ns
PRR23D2,0.0,1.0,ns
PRR25,-0.0013708779849044075,1.0,ns
PRR26,0.0015369059051551673,0.6481115331322568,ns
PRR27,0.0,1.0,ns
PRR29,-0.006431782946623016,0.6437277398089514,ns
PRR29-AS1,0.0333536366744223,0.3584997842515172,ns
PRR3,-0.050773352892426904,0.9392323814286162,ns
PRR30,0.0,1.0,ns
PRR31,0.005564622082051782,0.6358400548717505,ns
PRR32,0.0,1.0,ns
PRR33,0.01398565925820752,0.40393708656289035,ns
PRR34,-0.12655783986754043,0.2128512225591075,ns
PRR34-AS1,-0.34090620626972146,0.10230436727291753,ns
PRR35,0.0,1.0,ns
PRR36,0.0,1.0,ns
PRR4,0.34741571498238566,0.14624585264656545,ns
PRR5,0.2638375586674401,0.35054093502717004,ns
PRR5-ARHGAP8,0.2150713966416108,0.21100836109774712,ns
PRR5L,0.024442329260477957,1.0,ns
PRR7,0.13447367789182849,0.10057114950013289,ns
PRR7-AS1,0.05236032753675886,0.19758459321879435,ns
PRR9,0.0,1.0,ns
PRRC1,-0.10949410342918497,0.7694985638671002,ns
PRRC2A,0.0286785795842448,1.0,ns
PRRC2B,0.0866874902966055,0.7883742951355907,ns
PRRC2C,-0.038021648996474866,1.0,ns
PRRG1,-0.015801383107067912,1.0,ns
PRRG2,0.09244450252889341,0.35783841442136344,ns
PRRG3,3.139666404953362e-05,1.0,ns
PRRG4,0.1644110298167658,0.4752668629786451,ns
PRRT1,0.004907977958018416,0.9849691012969682,ns
PRRT2,0.07302647780657362,0.1852702161017697,ns
PRRT3,0.056327967858107925,0.6324321762195443,ns
PRRT3-AS1,0.24283347002050276,0.030011091991912268,ns
PRRT4,0.002048230629618226,0.6208111571386364,ns
PRRX1,0.0,1.0,ns
PRRX2,-0.00761017268140118,0.643237952311302,ns
PRRX2-AS1,0.0,1.0,ns
PRSS1,0.0,1.0,ns
PRSS12,0.02618724191156856,0.40312677012176246,ns
PRSS16,0.004689117038127532,0.9388060785343033,ns
PRSS2,0.0,1.0,ns
PRSS21,-0.19484459590741932,0.6294266260084653,ns
PRSS22,0.0,1.0,ns
PRSS23,0.15547655568619667,0.19777280637293942,ns
PRSS27,0.10789379981965364,0.10761526574201048,ns
PRSS29P,0.0,1.0,ns
PRSS3,-0.03179653141851297,0.6563777702408099,ns
PRSS30P,-0.07413707965909541,0.2209036647708491,ns
PRSS33,-0.005960775600162448,0.6431249297781559,ns
PRSS35,0.008089887410426906,0.5409190194093532,ns
PRSS36,-0.25869577419857237,0.2898179058213914,ns
PRSS37,0.0,1.0,ns
PRSS38,0.0,1.0,ns
PRSS3P1,0.0,1.0,ns
PRSS3P3,0.0,1.0,ns
PRSS41,0.009053892200564911,0.9837790336452014,ns
PRSS42,0.0,1.0,ns
PRSS44,0.01558644994870581,0.46603978006200164,ns
PRSS45,0.0,1.0,ns
PRSS46,0.0,1.0,ns
PRSS48,0.0,1.0,ns
PRSS50,0.0014367544475539292,0.6208111571386364,ns
PRSS51,0.0,1.0,ns
PRSS53,0.16141224904591578,0.27941430414650703,ns
PRSS54,0.0,1.0,ns
PRSS55,0.0029639519029314976,0.6112546595862544,ns
PRSS56,0.0,1.0,ns
PRSS57,-0.00925666192397511,0.6431249297781559,ns
PRSS58,0.0,1.0,ns
PRSS8,-0.0025526502368027615,1.0,ns
PRTFDC1,0.007133573054066991,0.9533054381215005,ns
PRTG,0.0054699702663928325,0.4653919410795772,ns
PRTN3,0.0008900242895947541,1.0,ns
PRUNE1,-0.15267076462116735,0.534416307528917,ns
PRUNE2,-0.024416376176740973,1.0,ns
PRUNEP1,0.11770085861262038,0.07241120550966863,ns
PRX,-0.06109233043868406,0.6563440872526587,ns
PRY,0.0,1.0,ns
PRY2,0.0,1.0,ns
PRYP1,0.0,1.0,ns
PRYP2,0.0,1.0,ns
PRYP3,0.0,1.0,ns
PRYP4,0.0,1.0,ns
PRYP5,0.0,1.0,ns
PRYP6,0.0,1.0,ns
PSAP,-0.19495397002932258,0.4274072503286441,ns
PSAPL1,0.0,1.0,ns
PSAT1,-0.2778415716855695,0.6425677398069055,ns
PSAT1P1,0.00914684229584274,0.6550817520822898,ns
PSAT1P2,0.0,1.0,ns
PSAT1P3,-0.06632206270928837,0.33504205067441906,ns
PSAT1P4,-0.01737333826033627,0.6431249297781559,ns
PSCA,-0.05192687900520482,0.834199497593249,ns
PSD,0.1333962967475587,0.1905555291742395,ns
PSD2,0.027556994242977865,0.18226081297222813,ns
PSD2-AS1,0.0,1.0,ns
PSD3,0.5782104285828531,0.5662154000602857,ns
PSD4,-0.33843296515513677,0.19224311561256816,ns
PSEN1,0.2078460667706965,0.006797572401415725,ns
PSEN2,0.2585228032232685,0.2947282768413289,ns
PSENEN,0.16297375553291404,0.7102740325582628,ns
PSG1,0.0,1.0,ns
PSG10P,0.0,1.0,ns
PSG11,0.0,1.0,ns
PSG2,0.0,1.0,ns
PSG3,0.0,1.0,ns
PSG4,0.0,1.0,ns
PSG5,-0.00783929432266581,0.6562958654364793,ns
PSG6,0.0,1.0,ns
PSG7,0.0,1.0,ns
PSG8,0.0,1.0,ns
PSG8-AS1,0.0025560254747976218,0.6208111571386364,ns
PSG9,0.0,1.0,ns
PSIP1,-0.1414079728265052,0.4471043758345287,ns
PSKH1,0.008599162931327786,1.0,ns
PSKH2,0.005652453979513766,0.643237952311302,ns
PSMA1,0.034713301432837795,1.0,ns
PSMA2,0.3987732978879617,0.05727263308691944,ns
PSMA2P1,0.0006666972528622597,1.0,ns
PSMA2P2,-0.11908091309107219,0.8045817746779392,ns
PSMA2P3,-0.08648153200029574,0.9128457245903137,ns
PSMA3,0.33923567975948554,0.02991111620903774,ns
PSMA3-AS1,-0.591031256762967,0.017662169165513743,down
PSMA3P,0.02814922509154988,1.0,ns
PSMA4,0.2947404956150921,0.02979540815234794,ns
PSMA5,0.3998187271189688,0.08356601091714558,ns
PSMA6,0.57478473819463,0.1023818687069516,ns
PSMA6P1,0.5109184561871962,0.12709234434271052,ns
PSMA6P2,0.1916445691756099,0.6540417572477564,ns
PSMA6P4,0.010198119853639004,1.0,ns
PSMA7,0.11317202633314416,0.6595163465179109,ns
PSMA8,0.002558237002374452,0.609038867302918,ns
PSMB1,0.2306101606277906,0.37170242880743054,ns
PSMB10,0.5034574861728007,0.0742933439659826,ns
PSMB11,0.002554618114355335,0.6360070340421535,ns
PSMB2,0.23538933451604516,0.24672007653442413,ns
PSMB3,0.22793707976027378,0.33442772772113594,ns
PSMB3P2,-0.21733058142271022,0.609038867302918,ns
PSMB4,0.3321598264813419,0.21848254992883476,ns
PSMB5,-0.045850436194979416,1.0,ns
PSMB6,0.19989401410678198,0.47380422946947015,ns
PSMB7,0.005425229285774158,1.0,ns
PSMB7P1,0.0,1.0,ns
PSMB8,0.5051866511979597,0.04042279657060841,ns
PSMB8-AS1,-0.007874247005859925,1.0,ns
PSMB9,1.17119467030026,0.019719775771208252,up
PSMC1,-0.06280845832025783,0.45446655387894047,ns
PSMC1P1,0.30042629826503875,0.4130739850015038,ns
PSMC1P10,-0.011100062296794999,0.6639496095169252,ns
PSMC1P11,0.006920718014546327,1.0,ns
PSMC1P12,0.0,1.0,ns
PSMC1P13,0.0,1.0,ns
PSMC1P2,-0.012491089154925313,0.6614133545512224,ns
PSMC1P3,0.011098369934009906,0.2130573416747308,ns
PSMC1P4,0.006677557751562305,0.609038867302918,ns
PSMC1P6,0.0,1.0,ns
PSMC1P7,0.0,1.0,ns
PSMC1P8,0.006028890025529377,0.3198460814324271,ns
PSMC1P9,-0.13917683195843117,0.6437277398089514,ns
PSMC2,0.04737328288067699,1.0,ns
PSMC3,0.23069958192002904,0.2466587565081119,ns
PSMC3IP,0.14022938491325782,0.26179204173841975,ns
PSMC4,0.2975663381165461,0.2424717527602197,ns
PSMC5,0.0025766210488811225,1.0,ns
PSMC6,0.18754537710656694,0.2732516233229786,ns
PSMD1,-0.13720262530578697,0.6431249297781559,ns
PSMD10,0.0056036727313344414,1.0,ns
PSMD10P1,0.05712698778160581,0.27451107156204324,ns
PSMD10P2,-0.008705498934951095,1.0,ns
PSMD10P3,-0.22655558207689463,0.6431249297781559,ns
PSMD11,0.0822741350988001,0.7869802052270253,ns
PSMD12,-0.09182329869701356,0.5057711539757007,ns
PSMD12P,0.07814381001686038,0.8487663204241157,ns
PSMD13,0.12064734380099429,0.7275154475216051,ns
PSMD14,0.11180409988577145,0.6431249297781559,ns
PSMD2,0.25867391148444874,0.172996153119336,ns
