symbol,rho_DENV,padj_DENV,rho_ZIKV,padj_ZIKV,direction,mean_abs_rho,in_DE_core
GINS1,-0.29511096648098617,1.8305478214315605e-18,-0.24667163910441267,1.1805391077813261e-06,down_with_progression,0.2708913027926994,False
ZCCHC7,0.21764756778482575,3.145134332431645e-10,0.3238688949246826,4.483235859127504e-11,up_with_progression,0.2707582313547542,False
SMAP1,0.30605445156074296,7.050326438959268e-20,0.23501440911121257,4.162560149896565e-06,up_with_progression,0.2705344303359778,False
EEF2,0.23586182813526743,6.614700454191477e-12,0.30468062035062154,7.661330629247012e-10,up_with_progression,0.2702712242429445,False
BTG1,0.22634491933419335,5.253817668724231e-11,0.31385403027224407,2.0187530289023444e-10,up_with_progression,0.2700994748032187,False
MT-ND4,0.20223771976882032,6.397499817995939e-09,0.33690562140970326,5.633397249559283e-12,up_with_progression,0.2695716705892618,False
SNRPC,-0.20336237678139218,5.184276427359653e-09,-0.3357266797534708,6.845762597736312e-12,down_with_progression,0.26954452826743147,False
ASPM,-0.23163931821203393,1.6742709169677205e-11,-0.3072864976719991,5.243488041416537e-10,down_with_progression,0.26946290794201655,False
ARHGEF2,0.2855620232925677,2.7532669968940125e-17,0.25235520455209465,6.292105632873256e-07,up_with_progression,0.26895861392233117,False
PSMD11,-0.23223835592789052,1.4819610171111465e-11,-0.303923648101539,8.50799447131864e-10,down_with_progression,0.26808100201471474,False
PCYOX1,-0.258067428473834,3.702884539273418e-14,-0.2780900032103864,2.773959666273097e-08,down_with_progression,0.2680787158421102,False
CCNB1,-0.20743233655136772,2.36589437000718e-09,-0.3280766174746968,2.3736548353910183e-11,down_with_progression,0.26775447701303223,False
RWDD2A,0.2540836020113431,9.670749628312797e-14,0.2812399890087213,1.8565402108978753e-08,up_with_progression,0.2676617955100322,False
SLC7A1,0.31958807921672205,9.824291016219434e-22,0.21536191048809353,2.975803746167969e-05,up_with_progression,0.2674749948524078,False
GMNN,-0.28938199406456155,9.300852036043135e-18,-0.24467697933958696,1.4741634571383282e-06,down_with_progression,0.26702948670207427,False
LINC02637,-0.21939778507921864,2.210686738460341e-10,-0.311940588373533,2.677475411401466e-10,down_with_progression,0.26566918672637585,False
CASP6,-0.24978240229450327,2.718752751759181e-13,-0.28149026191568044,1.798609722020686e-08,down_with_progression,0.26563633210509185,False
G0S2,0.226984209628264,4.5884185593947235e-11,0.3023387841791672,1.0611295614948772e-09,up_with_progression,0.2646614969037156,False
EBP,-0.26003639449865157,2.2858475232793702e-14,-0.2671284020629567,1.0858337750139572e-07,down_with_progression,0.2635823982808041,False
LYPLA2,-0.2905849665938099,6.674925876610402e-18,-0.23497745879760074,4.177407894537074e-06,down_with_progression,0.2627812126957053,False
BRI3BP,-0.25503127478659227,7.698011653742148e-14,-0.26943335438777,8.165816677140334e-08,down_with_progression,0.2622323145871811,False
HELLS,-0.30655450510550636,6.044576873546323e-20,-0.2178878927640666,2.3333268835344955e-05,down_with_progression,0.26222119893478646,False
OSBP,0.2831122721932283,5.358207071442436e-17,0.24049307072493242,2.3134447322214705e-06,up_with_progression,0.26180267145908037,False
SEC61A1,0.2559475087943054,6.14839728724389e-14,0.26751923242026593,1.0352045266149151e-07,up_with_progression,0.26173337060728563,False
C2orf72,-0.2609518211005157,1.8219965302381454e-14,-0.2619341051263961,2.0366927075209643e-07,down_with_progression,0.2614429631134559,False
SLC25A36,0.2447287130920218,8.976406281154424e-13,0.27810842378162115,2.7697174430873536e-08,up_with_progression,0.2614185684368215,False
DNAJC1,0.23384855377466165,1.0346167676212211e-11,0.2889185960444184,6.771186223338554e-09,up_with_progression,0.26138357490954,False
SRP54,0.2758032250423872,3.9258183377299655e-16,0.24675333154604492,1.1723604470493348e-06,up_with_progression,0.26127827829421607,False
ORC1,-0.2826313502153818,6.10171519410492e-17,-0.23970356561767586,2.5110285642199787e-06,down_with_progression,0.26116745791652884,False
AKR1A1,0.22300145722339748,1.0636384791127066e-10,0.2988909421252006,1.7148051567967575e-09,up_with_progression,0.26094619967429905,False
CDCA4,-0.2624488466078629,1.2504305167317821e-14,-0.2593707913713779,2.7691215858775177e-07,down_with_progression,0.2609098189896204,False
TMEM140,0.2233348662583875,9.91998211168955e-11,0.2984838991126477,1.8131209989402052e-09,up_with_progression,0.2609093826855176,False
MITD1,0.21962507901806147,2.1120667880086598e-10,0.30103671114488995,1.27176752248505e-09,up_with_progression,0.2603308950814757,False
MAD2L1,-0.2614119587836827,1.6217381089522492e-14,-0.2582480581504145,3.1609577426815756e-07,down_with_progression,0.2598300084670486,False
CHAF1A,-0.29174320551924554,4.8051559644200786e-18,-0.22768478468693465,8.876373806959449e-06,down_with_progression,0.2597139951030901,False
CCDC86,-0.27210815971824454,1.0481736957032537e-15,-0.24695798679170192,1.1472194686680734e-06,down_with_progression,0.2595330732549732,True
UBE2C,-0.2170724325268074,3.537448989922595e-10,-0.3014366821921215,1.2050204582554761e-09,down_with_progression,0.25925455735946445,False
OPTN,0.20066496661555946,8.534185741339769e-09,0.31723778864865243,1.2286731279464022e-10,up_with_progression,0.25895137763210596,False
PLEKHO1,-0.2192373859537972,2.2777363219088207e-10,-0.29859379311493717,1.7858759855495158e-09,down_with_progression,0.25891558953436716,False
UNC5B,0.2433865612287557,1.2131712052247438e-12,0.2726534082140704,5.505774381318004e-08,up_with_progression,0.2580199847214131,False
EDEM2,0.30408674621923915,1.2746993282334045e-19,0.2112400411237122,4.400983880303186e-05,up_with_progression,0.25766339367147567,False
ARF1,0.23942277841188825,2.9725546154067176e-12,0.2747422638549433,4.242724916632096e-08,up_with_progression,0.2570825211334158,False
UBA5,0.23211304728597737,1.5165554971373667e-11,0.2815659966773897,1.7815995026424586e-08,up_with_progression,0.2568395219816835,False
POLR1G,-0.23845892249276496,3.7029792938671125e-12,-0.27500330186009964,4.1112061069480916e-08,down_with_progression,0.2567311121764323,False
UROS,-0.2842792622164749,3.93527192734615e-17,-0.22805990688563388,8.541655504748007e-06,down_with_progression,0.25616958455105443,False
NARS1,0.2408511288468363,2.153509758619059e-12,0.2712578815656564,6.543868158646494e-08,up_with_progression,0.25605450520624634,False
PA2G4,-0.2799788460277107,1.2594457640048904e-16,-0.23092451506133616,6.383634458920145e-06,down_with_progression,0.25545168054452344,False
TUBA5P,-0.24405243209818764,1.042412705981845e-12,-0.26679951572003396,1.131672402007414e-07,down_with_progression,0.2554259739091108,False
MTARC1,-0.29847309187192134,6.749733288326693e-19,-0.21216584201740976,4.031877680063467e-05,down_with_progression,0.25531946694466556,False
PCDHB5,-0.2110225444487025,1.1816847537232264e-09,-0.2982323737374941,1.8731732813447345e-09,down_with_progression,0.2546274590930983,False
TPM1,-0.27191403826259436,1.1002453593952118e-15,-0.23675632949913364,3.4632064527308275e-06,down_with_progression,0.254335183880864,False
PARP1,-0.29697211345452323,1.055837912231528e-18,-0.21047901699770366,4.709503717054906e-05,down_with_progression,0.25372556522611345,False
GALK2,0.23401560702958893,9.981775536920058e-12,0.27225325553092045,5.7874865969029806e-08,up_with_progression,0.2531344312802547,False
TGOLN2,-0.2198469405791422,2.0276676734228066e-10,-0.28515534171576035,1.119335813201393e-08,down_with_progression,0.25250114114745126,False
CTPS1,-0.30066549041389584,3.52223350283102e-19,-0.2030100147214942,9.251940031833622e-05,down_with_progression,0.25183775256769503,False
CNN2,-0.27829274204780574,2.007428925885206e-16,-0.22363142467385178,1.3314252713336824e-05,down_with_progression,0.25096208336082876,False
PAFAH1B3,-0.21226574782650232,9.248145768849559e-10,-0.28922199387668357,6.51923702135641e-09,down_with_progression,0.25074387085159294,False
MRPL12,-0.2600836228517717,2.2672232727813057e-14,-0.24086057277155284,2.228284082519398e-06,down_with_progression,0.2504720978116623,False
CELSR2,0.2145206281196514,5.917760735807859e-10,0.2851255673637203,1.1225158828263295e-08,up_with_progression,0.24982309774168585,False
MMD,-0.2590663124907902,2.906522782807076e-14,-0.24055906572892277,2.2972204360772323e-06,down_with_progression,0.2498126891098565,False
SNHG29,0.26745485923624973,3.4961120246562376e-15,0.2321179329853845,5.624381613014082e-06,up_with_progression,0.2497863961108171,False
ANXA5,0.2509819567217982,2.0582858344402986e-13,0.24754431951888137,1.0768746963507433e-06,up_with_progression,0.2492631381203398,False
SGO1,-0.28910408086971345,1.006465808469479e-17,-0.20916717893885647,5.314911059303594e-05,down_with_progression,0.24913562990428495,False
RAB1B,-0.23128887021520966,1.806833591368646e-11,-0.2662891642170005,1.205567824674957e-07,down_with_progression,0.24878901721610508,False
CREBRF,0.21690064584098673,3.6570973786768234e-10,0.278956328142118,2.4973700890094103e-08,up_with_progression,0.24792848699155237,False
IBTK,0.2719405200708978,1.0948949211082514e-15,0.22369493362619694,1.325444523232032e-05,up_with_progression,0.24781772684854736,False
EIF2A,0.23752643433801934,4.560597832339549e-12,0.2566555836461952,3.8100060442344284e-07,up_with_progression,0.24709100899210726,False
TPM4,-0.28946170352776157,9.164672958896498e-18,-0.20447728211116592,8.098363718621416e-05,down_with_progression,0.24696949281946373,False
UAP1,0.2079515366540127,2.1431643331462914e-09,0.28510255163424886,1.1249595482714241e-08,up_with_progression,0.2465270441441308,False
INSIG2,0.24909880688361505,3.211982760696421e-13,0.24255861880818147,1.8607899528518022e-06,up_with_progression,0.24582871284589825,False
CHMP2B,0.2002374599752883,9.204281832276518e-09,0.2913155702326083,4.9212422382254464e-09,up_with_progression,0.2457765151039483,False
KIAA2013,-0.2197508023418051,2.060249688679255e-10,-0.2716964080511021,6.212027941164487e-08,down_with_progression,0.24572360519645361,False
SLC10A7,0.21565558333274182,4.710037578248853e-10,0.27564363740163844,3.787388671353046e-08,up_with_progression,0.24564961036719013,False
CIRSR,0.24430254972172968,9.87481450908981e-13,0.2466708958735184,1.1805391077813261e-06,up_with_progression,0.24548672279762404,False
MYCN,-0.22193900427501553,1.3198764292843318e-10,-0.2687018424501872,8.922293082108206e-08,down_with_progression,0.24532042336260135,False
SLC9D1,0.26267697678301427,1.179934392477494e-14,0.2271628636884228,9.362805406887462e-06,up_with_progression,0.24491992023571854,False
SPAG5,-0.25080663755643934,2.131226270579901e-13,-0.23788345875274933,3.0713839228468727e-06,down_with_progression,0.24434504815459435,False
CCDC85B,-0.22641645895078455,5.177193202112161e-11,-0.26080553157061936,2.3336746462598233e-07,down_with_progression,0.24361099526070196,False
FRA10AC1,0.23422892941689671,9.526935436030658e-12,0.25006397026161153,8.110880859884736e-07,up_with_progression,0.24214644983925412,False
MT2A,-0.2412616728884866,1.9703801420377e-12,-0.24094021665888868,2.20909413248294e-06,down_with_progression,0.24110094477368765,False
DAG1,-0.26383595108046715,8.81584809511579e-15,-0.21616501762832427,2.7555887360300646e-05,down_with_progression,0.2400004843543957,False
FABP1,-0.2713024934723376,1.2947312465351306e-15,-0.20802866315608515,5.884046768019804e-05,down_with_progression,0.23966557831421137,False
DHX9,-0.26577746753781734,5.3738347055582965e-15,-0.21271403642566683,3.824752616308323e-05,down_with_progression,0.23924575198174208,False
C11orf24,-0.2428298397077892,1.3791300803231314e-12,-0.2351553808530483,4.098675184227189e-06,down_with_progression,0.23899261028041874,False
ZRSR2,0.21982159042872568,2.031389681480645e-10,0.2574837312292003,3.461184548998779e-07,up_with_progression,0.238652660828963,False
CYSTM1,0.2254318067301915,6.345059927351362e-11,0.2518521083978515,6.662971828247721e-07,up_with_progression,0.2386419575640215,False
KPNA2,-0.2295643850520011,2.6163218843267763e-11,-0.24699624941804535,1.1427931035929207e-06,down_with_progression,0.23828031723502324,False
PRSS23,-0.21697757402532467,3.605842618594158e-10,-0.2587359186674271,2.988967431385557e-07,down_with_progression,0.23785674634637588,False
LINC01881,0.25910105815823287,2.8862935838757485e-14,0.21562747187790202,2.8974869151586874e-05,up_with_progression,0.23736426501806746,False
SBDS,0.21330944804851892,7.520835976860133e-10,0.2606606406078417,2.37528180325287e-07,up_with_progression,0.23698504432818032,False
SYCP2L,0.20217127909968657,6.469734412611708e-09,0.2716469606630966,6.247371810752001e-08,up_with_progression,0.2369091198813916,False
TMED5,0.20818875714656546,2.0457337017475076e-09,0.2655404314296089,1.3235129991077132e-07,up_with_progression,0.2368645942880872,False
PHB1,-0.20535024324225765,3.556957264572251e-09,-0.26774220980508223,1.007096811623428e-07,down_with_progression,0.23654622652366994,False
TACC3,-0.24054061104444352,2.316122157103511e-12,-0.22898184507323066,7.778034109789011e-06,down_with_progression,0.2347612280588371,False
YIF1B,0.2060208976353572,3.121153518051775e-09,0.26105223886185464,2.265017661090822e-07,up_with_progression,0.2335365682486059,False
RASD1,0.21882923588198186,2.4718853253486786e-10,0.24788381957286504,1.0382391985187877e-06,up_with_progression,0.23335652772742344,False
CPB2,-0.2427862267515079,1.3914591157504554e-12,-0.2216409043762138,1.618296903786148e-05,down_with_progression,0.23221356556386086,False
WDR45,0.25427340918688796,9.267416821949962e-14,0.20921019740016975,5.2945230029984246e-05,up_with_progression,0.23174180329352884,False
UFL1,0.2032320502145828,5.309457197568568e-09,0.2595738906390304,2.705334763045117e-07,up_with_progression,0.2314029704268066,False
KCNMB3,0.23683388919720033,5.328620244308241e-12,0.22520750960732788,1.1396104201749957e-05,up_with_progression,0.2310206994022641,False
ANLN,-0.2543049248298501,9.21086830518654e-14,-0.2068180665274698,6.578565608705467e-05,down_with_progression,0.23056149567865997,False
TIMM9,0.2221923950521483,1.2532059035266603e-10,0.2378835494231716,3.0713839228468727e-06,up_with_progression,0.23003797223765995,False
XRCC2,-0.2084593035590212,1.9420333013478556e-09,-0.25111530336549853,7.243275954330219e-07,down_with_progression,0.22978730346225987,False
ARPC5,-0.21203536687711871,9.683338407114138e-10,-0.2462483172412934,1.2353716495907403e-06,down_with_progression,0.22914184205920607,False
VSNL1,-0.2558234260975738,6.310482483161583e-14,-0.20001396499724952,0.00012114913329523451,down_with_progression,0.22791869554741168,False
RABGGTB,0.23899267052107784,3.277484030576828e-12,0.21611880262637173,2.767437854783431e-05,up_with_progression,0.2275557365737248,False
DUSP6,-0.21135837612912325,1.1079613841928943e-09,-0.24351541128061308,1.6732830780411342e-06,down_with_progression,0.22743689370486816,False
UXS1,-0.24843900999035068,3.7704745159010825e-13,-0.2058024974812588,7.209542984572436e-05,down_with_progression,0.22712075373580476,False
YIPF6,0.2243399347781489,8.00227667469228e-11,0.22986247863747825,7.117491250752173e-06,up_with_progression,0.22710120670781359,False
LRIF1,0.2193102728213797,2.2447747248515588e-10,0.2334161270740368,4.915839611121651e-06,up_with_progression,0.22636319994770826,False
PIGW,-0.24143209338783808,1.8943837213081564e-12,-0.2104577268727098,4.717255807767014e-05,down_with_progression,0.22594491013027396,False
VWA1,-0.21177120666979682,1.0210317154516717e-09,-0.23915738253616833,2.6707060863031014e-06,down_with_progression,0.22546429460298256,False
CDCA8,-0.23172475682969176,1.644059478799182e-11,-0.21914603524553075,2.0651593067954524e-05,down_with_progression,0.22543539603761126,False
MPC2,-0.20181970597514515,6.896949543231742e-09,-0.24690813300525302,1.152412329553856e-06,down_with_progression,0.22436391949019907,False
EI24,-0.24240301001110828,1.5115229266571696e-12,-0.2056770738016722,7.292328613683855e-05,down_with_progression,0.22404004190639024,False
EMC2,0.24482626603286484,8.780207100150151e-13,0.20265713823919185,9.536659963330585e-05,up_with_progression,0.22374170213602834,False
SLC19A1,-0.2099103289784768,1.467476230235163e-09,-0.23608914254506805,3.717039301318379e-06,down_with_progression,0.22299973576177243,False
SPC25,-0.20928480612901945,1.6519993498865093e-09,-0.23437991136158814,4.442924566342774e-06,down_with_progression,0.2218323587453038,False
ACBD3,0.20933517716451144,1.6366794561547989e-09,0.23361765683212432,4.8171756617501586e-06,up_with_progression,0.22147641699831788,False
TOP2A,-0.21807898976818146,2.8730537013343697e-10,-0.22474335544677673,1.1923975427959054e-05,down_with_progression,0.2214111726074791,False
PIMREG,-0.22299415168659234,1.0639727844405203e-10,-0.2195462925865837,1.9857982265621014e-05,down_with_progression,0.22127022213658804,False
CTSV,-0.2121135167487696,9.536954217633665e-10,-0.2289598399030117,7.787294146318736e-06,down_with_progression,0.22053667832589063,False
RAB21,0.2105794106548043,1.2886142597727291e-09,0.22979881312421274,7.154658911840973e-06,up_with_progression,0.22018911188950852,False
GPATCH4,-0.2003625123051412,9.006316591968556e-09,-0.23770824304203245,3.1300707187385274e-06,down_with_progression,0.21903537767358683,False
CCNF,-0.2196292444692649,2.1120667880086598e-10,-0.2176544822596431,2.3875669898271347e-05,down_with_progression,0.21864186336445401,False
PMPCA,-0.22202348542990835,1.297270480844768e-10,-0.21465385984789667,3.182857352021049e-05,down_with_progression,0.2183386726389025,False
GABARAPL1,0.2182903867105676,2.754947989875207e-10,0.2177351651519105,2.3699762728171364e-05,up_with_progression,0.21801277593123905,False
BOD1,0.23114547299343677,1.86459889809478e-11,0.20419573688537426,8.312018443463383e-05,up_with_progression,0.21767060493940552,False
NAXE,-0.23406477891944685,9.882952179044213e-12,-0.2010302799432226,0.00011043237473347226,down_with_progression,0.2175475294313347,False
ERN1,0.2247747454484899,7.293699218875453e-11,0.20975004804500194,5.0461479051795543e-05,up_with_progression,0.2172623967467459,False
PBK,-0.2202274413449584,1.890025374893028e-10,-0.21341222750239838,3.567995986291503e-05,down_with_progression,0.2168198344236784,False
GTF2B,0.22408724829165697,8.430668470627257e-11,0.20590672215910527,7.148683121695571e-05,up_with_progression,0.21499698522538113,False
RPF2,0.21985151103274012,2.0276676734228066e-10,0.20554652644435348,7.376743876043556e-05,up_with_progression,0.2126990187385468,False
ATG13,0.20845765509537773,1.9420333013478556e-09,0.21344477896018535,3.559850080437419e-05,up_with_progression,0.21095121702778152,False
OIP5,-0.21251258705327555,8.801640821759815e-10,-0.20935214294958068,5.2324456598148846e-05,down_with_progression,0.21093236500142812,False
NRP1,-0.20454040847197644,4.149957208723432e-09,-0.21693430824293627,2.561534874814343e-05,down_with_progression,0.21073735835745636,False
CPM,-0.20375873031182132,4.806811297634288e-09,-0.21453935580544753,3.213683702539252e-05,down_with_progression,0.2091490430586344,False
DNAJC25,0.20336135369551608,5.184276427359653e-09,0.21362812298929193,3.5004525211153376e-05,up_with_progression,0.208494738342404,False
IFRD2,-0.20925322036818053,1.6610099235177647e-09,-0.20197124031770988,0.00010175968063198277,down_with_progression,0.2056122303429452,False
TMT1B,-0.20235442741304088,6.256758837068534e-09,-0.20790795867960585,5.9469466884367596e-05,down_with_progression,0.20513119304632338,False
UBE2T,-0.20140554927895396,7.421537961484544e-09,-0.20876920117144174,5.496395253732537e-05,down_with_progression,0.20508737522519785,False
CPEB4,0.20049068727353161,8.798539203686496e-09,0.20560974645879745,7.334071586685002e-05,up_with_progression,0.20305021686616453,False
